Country,City,City_ID_1996,S_1996_2007,S_2007_2015,S_2015_2020,Boundary
Thailand,Bangkok,188,Expanding,Clearing,Expanding,
Thailand,Bangkok,189,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,190,Clearing,Clearing,Lost,
Thailand,Bangkok,191,Shattering,Lost,Lost,
Thailand,Bangkok,192,Clearing,Lost,Lost,
Thailand,Bangkok,194,Clearing,Lost,Lost,
Thailand,Bangkok,195,Displacing,Stabilizing,Clearing,
Thailand,Bangkok,197,Nibbling,Stabilizing,Displacing,
Thailand,Bangkok,198,Clearing,Lost,Lost,
Thailand,Bangkok,202,Expanding,Nibbling,Displacing,
Thailand,Bangkok,203,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,204,Expanding,Displacing,Shattering,
Thailand,Bangkok,205,Clearing,Displacing,Expanding,
Thailand,Bangkok,205,Shattering,Lost,Lost,
Thailand,Bangkok,208,Shattering,Expanding,Expanding,
Thailand,Bangkok,208,Shattering,Expanding,Expanding,
Thailand,Bangkok,208,Shattering,Lost,Lost,
Thailand,Bangkok,208,Shattering,Lost,Lost,
Thailand,Bangkok,209,Shattering,Clearing,Clearing,
Thailand,Bangkok,209,Shattering,Nibbling,Expanding,
Thailand,Bangkok,209,Shattering,Lost,Lost,
Thailand,Bangkok,209,Shattering,Lost,Lost,
Thailand,Bangkok,209,Shattering,Expanding,Lost,
Thailand,Bangkok,209,Shattering,Shattering,Lost,
Thailand,Bangkok,210,Clearing,Displacing,Expanding,
Thailand,Bangkok,212,Shattering,Clearing,Displacing,
Thailand,Bangkok,212,Shattering,Nibbling,Expanding,
Thailand,Bangkok,212,Shattering,Lost,Lost,
Thailand,Bangkok,212,Shattering,Lost,Lost,
Thailand,Bangkok,212,Shattering,Shattering,Shattering,
Thailand,Bangkok,212,Shattering,Shattering,Shattering,
Thailand,Bangkok,213,Displacing,Expanding,Expanding,
Thailand,Bangkok,214,Expanding,Nibbling,Expanding,
Thailand,Bangkok,215,Nibbling,Stabilizing,Displacing,
Thailand,Bangkok,218,Displacing,Lost,Lost,
Thailand,Bangkok,219,Displacing,Displacing,Lost,
Thailand,Bangkok,223,Displacing,Displacing,Clearing,
Thailand,Bangkok,224,Displacing,Shattering,Displacing,
Thailand,Bangkok,224,Shattering,Lost,Lost,
Thailand,Bangkok,224,Shattering,Lost,Lost,
Thailand,Bangkok,226,Shattering,Expanding,Displacing,
Thailand,Bangkok,226,Shattering,Lost,Lost,
Thailand,Bangkok,229,Displacing,Nibbling,Expanding,
Thailand,Bangkok,230,Clearing,Nibbling,Expanding,
Thailand,Bangkok,231,Shattering,Shattering,Lost,
Thailand,Bangkok,232,Displacing,Displacing,Displacing,
Thailand,Bangkok,233,Clearing,Expanding,Displacing,
Thailand,Bangkok,234,Clearing,Stabilizing,Lost,
Thailand,Bangkok,235,Shattering,Expanding,Displacing,
Thailand,Bangkok,235,Shattering,Lost,Lost,
Thailand,Bangkok,235,Nibbling,Shattering,Lost,
Thailand,Bangkok,236,Expanding,Displacing,Displacing,
Thailand,Bangkok,238,Nibbling,Nibbling,Shattering,
Thailand,Bangkok,239,Displacing,Shattering,Lost,
Thailand,Bangkok,242,Clearing,Lost,Lost,
Thailand,Bangkok,247,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,248,Displacing,Nibbling,Lost,
Thailand,Bangkok,249,Clearing,Lost,Lost,
Thailand,Bangkok,255,Displacing,Displacing,Displacing,
Thailand,Bangkok,256,Shattering,Expanding,Displacing,
Thailand,Bangkok,256,Shattering,Lost,Lost,
Thailand,Bangkok,256,Shattering,Nibbling,Lost,
Thailand,Bangkok,256,Shattering,Shattering,Lost,
Thailand,Bangkok,258,Shattering,Shattering,Expanding,
Thailand,Bangkok,258,Shattering,Lost,Lost,
Thailand,Bangkok,259,Clearing,Lost,Lost,
Thailand,Bangkok,260,Shattering,Lost,Lost,
Thailand,Bangkok,262,Displacing,Lost,Lost,
Thailand,Bangkok,267,Expanding,Displacing,Expanding,
Thailand,Bangkok,268,Clearing,Shattering,Lost,
Thailand,Bangkok,269,Expanding,Displacing,Expanding,
Thailand,Bangkok,276,Clearing,Nibbling,Expanding,
Thailand,Bangkok,278,Clearing,Expanding,Displacing,
Thailand,Bangkok,279,Displacing,Expanding,Displacing,
Thailand,Bangkok,281,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,282,Clearing,Lost,Lost,
Thailand,Bangkok,286,Shattering,Displacing,Expanding,
Thailand,Bangkok,288,Shattering,Shattering,Clearing,
Thailand,Bangkok,288,Shattering,Clearing,Displacing,
Thailand,Bangkok,288,Shattering,Nibbling,Expanding,
Thailand,Bangkok,288,Shattering,Lost,Lost,
Thailand,Bangkok,288,Shattering,Lost,Lost,
Thailand,Bangkok,288,Shattering,Lost,Lost,
Thailand,Bangkok,288,Shattering,Displacing,Nibbling,
Thailand,Bangkok,288,Shattering,Expanding,Shattering,
Thailand,Bangkok,288,Shattering,Displacing,Lost,
Thailand,Bangkok,288,Shattering,Stabilizing,Lost,
Thailand,Bangkok,289,Clearing,Lost,Lost,
Thailand,Bangkok,290,Expanding,Clearing,Expanding,
Thailand,Bangkok,292,Shattering,Clearing,Expanding,
Thailand,Bangkok,292,Shattering,Clearing,Expanding,
Thailand,Bangkok,292,Shattering,Nibbling,Expanding,
Thailand,Bangkok,295,Clearing,Nibbling,Displacing,
Thailand,Bangkok,295,Shattering,Lost,Lost,
Thailand,Bangkok,297,Shattering,Shattering,Expanding,
Thailand,Bangkok,297,Shattering,Lost,Lost,
Thailand,Bangkok,297,Shattering,Expanding,Lost,
Thailand,Bangkok,302,Displacing,Expanding,Clearing,
Thailand,Bangkok,302,Shattering,Lost,Lost,
Thailand,Bangkok,303,Expanding,Clearing,Displacing,
Thailand,Bangkok,309,Displacing,Clearing,Expanding,
Thailand,Bangkok,310,Shattering,Lost,Lost,
Thailand,Bangkok,310,Clearing,Displacing,Lost,
Thailand,Bangkok,313,Clearing,Displacing,Displacing,
Thailand,Bangkok,323,Shattering,Expanding,Expanding,
Thailand,Bangkok,323,Shattering,Lost,Lost,
Thailand,Bangkok,323,Shattering,Lost,Lost,
Thailand,Bangkok,323,Shattering,Lost,Lost,
Thailand,Bangkok,323,Shattering,Displacing,Lost,
Thailand,Bangkok,323,Shattering,Displacing,Lost,
Thailand,Bangkok,323,Shattering,Nibbling,Lost,
Thailand,Bangkok,325,Clearing,Clearing,Expanding,
Thailand,Bangkok,332,Shattering,Clearing,Expanding,
Thailand,Bangkok,332,Shattering,Lost,Lost,
Thailand,Bangkok,333,Clearing,Lost,Lost,
Thailand,Bangkok,336,Shattering,Lost,Lost,
Thailand,Bangkok,338,Clearing,Displacing,Lost,
Thailand,Bangkok,340,Shattering,Clearing,Expanding,
Thailand,Bangkok,340,Shattering,Displacing,Expanding,
Thailand,Bangkok,340,Shattering,Shattering,Expanding,
Thailand,Bangkok,340,Shattering,Lost,Lost,
Thailand,Bangkok,340,Shattering,Shattering,Lost,
Thailand,Bangkok,340,Shattering,Stabilizing,Lost,
Thailand,Bangkok,343,Shattering,Shattering,Clearing,
Thailand,Bangkok,343,Shattering,Stabilizing,Displacing,
Thailand,Bangkok,343,Shattering,Lost,Lost,
Thailand,Bangkok,343,Shattering,Lost,Lost,
Thailand,Bangkok,343,Shattering,Lost,Lost,
Thailand,Bangkok,343,Shattering,Lost,Lost,
Thailand,Bangkok,343,Shattering,Lost,Lost,
Thailand,Bangkok,343,Shattering,Lost,Lost,
Thailand,Bangkok,343,Shattering,Lost,Lost,
Thailand,Bangkok,343,Shattering,Lost,Lost,
Thailand,Bangkok,343,Clearing,Shattering,Lost,
Thailand,Bangkok,344,Clearing,Lost,Lost,
Thailand,Bangkok,345,Shattering,Displacing,Expanding,
Thailand,Bangkok,345,Shattering,Lost,Lost,
Thailand,Bangkok,345,Shattering,Lost,Lost,
Thailand,Bangkok,345,Shattering,Lost,Lost,
Thailand,Bangkok,345,Expanding,Shattering,Shattering,
Thailand,Bangkok,346,Expanding,Clearing,Expanding,
Thailand,Bangkok,349,Shattering,Displacing,Expanding,
Thailand,Bangkok,349,Shattering,Lost,Lost,
Thailand,Bangkok,349,Shattering,Expanding,Shattering,
Thailand,Bangkok,349,Shattering,Expanding,Lost,
Thailand,Bangkok,350,Nibbling,Shattering,Nibbling,
Thailand,Bangkok,352,Shattering,Shattering,Expanding,
Thailand,Bangkok,352,Shattering,Lost,Lost,
Thailand,Bangkok,352,Shattering,Lost,Lost,
Thailand,Bangkok,352,Shattering,Displacing,Lost,
Thailand,Bangkok,352,Shattering,Expanding,Lost,
Thailand,Bangkok,355,Clearing,Lost,Lost,
Thailand,Bangkok,364,Expanding,Displacing,Clearing,
Thailand,Bangkok,368,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,369,Shattering,Lost,Lost,
Thailand,Bangkok,369,Shattering,Clearing,Lost,
Thailand,Bangkok,373,Shattering,Clearing,Displacing,YES
Thailand,Bangkok,373,Shattering,Expanding,Expanding,YES
Thailand,Bangkok,373,Shattering,Lost,Lost,YES
Thailand,Bangkok,373,Shattering,Lost,Lost,YES
Thailand,Bangkok,373,Shattering,Clearing,Lost,YES
Thailand,Bangkok,374,Shattering,Lost,Lost,
Thailand,Bangkok,374,Shattering,Lost,Lost,
Thailand,Bangkok,377,Expanding,Clearing,Displacing,
Thailand,Bangkok,381,Shattering,Nibbling,Displacing,
Thailand,Bangkok,381,Shattering,Clearing,Expanding,
Thailand,Bangkok,382,Displacing,Lost,Lost,
Thailand,Bangkok,383,Displacing,Shattering,Lost,
Thailand,Bangkok,384,Shattering,Lost,Lost,
Thailand,Bangkok,384,Shattering,Lost,Lost,
Thailand,Bangkok,384,Shattering,Expanding,Lost,
Thailand,Bangkok,384,Shattering,Expanding,Lost,
Thailand,Bangkok,384,Shattering,Shattering,Lost,
Thailand,Bangkok,386,Displacing,Lost,Lost,
Thailand,Bangkok,388,Displacing,Clearing,Lost,
Thailand,Bangkok,390,Shattering,Displacing,Clearing,
Thailand,Bangkok,391,Shattering,Displacing,Expanding,
Thailand,Bangkok,391,Shattering,Lost,Lost,
Thailand,Bangkok,391,Shattering,Nibbling,Shattering,
Thailand,Bangkok,394,Shattering,Lost,Lost,
Thailand,Bangkok,397,Clearing,Lost,Lost,
Thailand,Bangkok,399,Clearing,Lost,Lost,
Thailand,Bangkok,400,Clearing,Lost,Lost,
Thailand,Bangkok,403,Clearing,Displacing,Expanding,
Thailand,Bangkok,405,Displacing,Clearing,Lost,
Thailand,Bangkok,407,Displacing,Displacing,Displacing,
Thailand,Bangkok,408,Expanding,Clearing,Displacing,
Thailand,Bangkok,409,Clearing,Lost,Lost,
Thailand,Bangkok,413,Displacing,Clearing,Displacing,
Thailand,Bangkok,416,Expanding,Nibbling,Displacing,
Thailand,Bangkok,417,Expanding,Displacing,Expanding,
Thailand,Bangkok,419,Displacing,Clearing,Lost,
Thailand,Bangkok,422,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,426,Expanding,Clearing,Lost,
Thailand,Bangkok,427,Shattering,Clearing,Expanding,YES
Thailand,Bangkok,427,Shattering,Nibbling,Expanding,YES
Thailand,Bangkok,428,Displacing,Displacing,Displacing,
Thailand,Bangkok,432,Clearing,Stabilizing,Displacing,
Thailand,Bangkok,432,Clearing,Stabilizing,Displacing,
Thailand,Bangkok,433,Clearing,Displacing,Lost,
Thailand,Bangkok,434,Displacing,Nibbling,Expanding,
Thailand,Bangkok,439,Shattering,Clearing,Clearing,
Thailand,Bangkok,439,Shattering,Stabilizing,Clearing,
Thailand,Bangkok,439,Shattering,Stabilizing,Displacing,
Thailand,Bangkok,439,Shattering,Shattering,Expanding,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Lost,Lost,
Thailand,Bangkok,439,Shattering,Clearing,Lost,
Thailand,Bangkok,439,Shattering,Displacing,Lost,
Thailand,Bangkok,439,Shattering,Displacing,Lost,
Thailand,Bangkok,439,Shattering,Displacing,Lost,
Thailand,Bangkok,439,Shattering,Expanding,Lost,
Thailand,Bangkok,439,Shattering,Nibbling,Lost,
Thailand,Bangkok,439,Clearing,Shattering,Lost,
Thailand,Bangkok,443,Shattering,Lost,Lost,
Thailand,Bangkok,444,Shattering,Lost,Lost,
Thailand,Bangkok,444,Shattering,Lost,Lost,
Thailand,Bangkok,444,Shattering,Lost,Lost,
Thailand,Bangkok,444,Shattering,Lost,Lost,
Thailand,Bangkok,444,Shattering,Shattering,Lost,
Thailand,Bangkok,446,Nibbling,Nibbling,Nibbling,
Thailand,Bangkok,447,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,448,Expanding,Expanding,Displacing,
Thailand,Bangkok,449,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,450,Expanding,Stabilizing,Clearing,
Thailand,Bangkok,452,Clearing,Shattering,Expanding,
Thailand,Bangkok,454,Clearing,Expanding,Expanding,
Thailand,Bangkok,455,Expanding,Displacing,Displacing,
Thailand,Bangkok,459,Nibbling,Displacing,Nibbling,
Thailand,Bangkok,460,Shattering,Clearing,Lost,
Thailand,Bangkok,462,Clearing,Lost,Lost,
Thailand,Bangkok,464,Clearing,Clearing,Expanding,
Thailand,Bangkok,466,Shattering,Displacing,Expanding,
Thailand,Bangkok,466,Shattering,Expanding,Lost,
Thailand,Bangkok,467,Expanding,Displacing,Displacing,
Thailand,Bangkok,468,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,470,Shattering,Expanding,Expanding,YES
Thailand,Bangkok,470,Shattering,Expanding,Expanding,YES
Thailand,Bangkok,470,Shattering,Shattering,Expanding,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Lost,Lost,YES
Thailand,Bangkok,470,Shattering,Expanding,Shattering,YES
Thailand,Bangkok,470,Shattering,Clearing,Lost,YES
Thailand,Bangkok,470,Shattering,Clearing,Lost,YES
Thailand,Bangkok,470,Shattering,Displacing,Lost,YES
Thailand,Bangkok,470,Shattering,Expanding,Lost,YES
Thailand,Bangkok,470,Shattering,Shattering,Lost,YES
Thailand,Bangkok,470,Shattering,Shattering,Lost,YES
Thailand,Bangkok,470,Shattering,Shattering,Lost,YES
Thailand,Bangkok,470,Shattering,Shattering,Lost,YES
Thailand,Bangkok,472,Clearing,Stabilizing,Displacing,
Thailand,Bangkok,472,Clearing,Lost,Lost,
Thailand,Bangkok,475,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,476,Expanding,Displacing,Displacing,
Thailand,Bangkok,477,Shattering,Clearing,Clearing,
Thailand,Bangkok,477,Shattering,Nibbling,Shattering,
Thailand,Bangkok,478,Clearing,Lost,Lost,
Thailand,Bangkok,481,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,482,Displacing,Expanding,Displacing,
Thailand,Bangkok,483,Displacing,Clearing,Lost,
Thailand,Bangkok,484,Clearing,Displacing,Expanding,
Thailand,Bangkok,485,Shattering,Displacing,Expanding,
Thailand,Bangkok,485,Shattering,Lost,Lost,
Thailand,Bangkok,485,Shattering,Lost,Lost,
Thailand,Bangkok,485,Shattering,Expanding,Shattering,
Thailand,Bangkok,485,Shattering,Expanding,Lost,
Thailand,Bangkok,488,Expanding,Lost,Lost,
Thailand,Bangkok,489,Clearing,Stabilizing,Displacing,
Thailand,Bangkok,489,Clearing,Stabilizing,Lost,
Thailand,Bangkok,491,Shattering,Clearing,Expanding,
Thailand,Bangkok,491,Nibbling,Shattering,Lost,
Thailand,Bangkok,493,Clearing,Displacing,Displacing,
Thailand,Bangkok,496,Expanding,Stabilizing,Lost,
Thailand,Bangkok,500,Clearing,Clearing,Displacing,
Thailand,Bangkok,501,Shattering,Expanding,Expanding,
Thailand,Bangkok,501,Shattering,Lost,Lost,
Thailand,Bangkok,501,Shattering,Lost,Lost,
Thailand,Bangkok,501,Shattering,Shattering,Lost,
Thailand,Bangkok,503,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,505,Shattering,Clearing,Clearing,
Thailand,Bangkok,505,Shattering,Shattering,Clearing,
Thailand,Bangkok,505,Shattering,Expanding,Displacing,
Thailand,Bangkok,506,Displacing,Stabilizing,Lost,
Thailand,Bangkok,507,Displacing,Lost,Lost,
Thailand,Bangkok,509,Shattering,Displacing,Displacing,
Thailand,Bangkok,509,Shattering,Stabilizing,Displacing,
Thailand,Bangkok,510,Clearing,Lost,Lost,
Thailand,Bangkok,512,Expanding,Nibbling,Shattering,
Thailand,Bangkok,513,Shattering,Nibbling,Displacing,
Thailand,Bangkok,513,Shattering,Nibbling,Expanding,
Thailand,Bangkok,513,Shattering,Lost,Lost,
Thailand,Bangkok,513,Shattering,Clearing,Lost,
Thailand,Bangkok,515,Clearing,Stabilizing,Clearing,
Thailand,Bangkok,516,Displacing,Nibbling,Clearing,
Thailand,Bangkok,517,Shattering,Lost,Lost,
Thailand,Bangkok,518,Shattering,Clearing,Displacing,
Thailand,Bangkok,518,Shattering,Lost,Lost,
Thailand,Bangkok,519,Shattering,Lost,Lost,
Thailand,Bangkok,519,Shattering,Lost,Lost,
Thailand,Bangkok,519,Shattering,Displacing,Lost,
Thailand,Bangkok,519,Shattering,Stabilizing,Lost,
Thailand,Bangkok,520,Clearing,Displacing,Displacing,
Thailand,Bangkok,521,Shattering,Clearing,Displacing,
Thailand,Bangkok,521,Shattering,Displacing,Expanding,
Thailand,Bangkok,523,Shattering,Stabilizing,Expanding,
Thailand,Bangkok,523,Nibbling,Nibbling,Nibbling,
Thailand,Bangkok,526,Expanding,Clearing,Clearing,
Thailand,Bangkok,530,Shattering,Clearing,Clearing,
Thailand,Bangkok,530,Shattering,Nibbling,Expanding,
Thailand,Bangkok,530,Shattering,Lost,Lost,
Thailand,Bangkok,530,Shattering,Lost,Lost,
Thailand,Bangkok,530,Shattering,Lost,Lost,
Thailand,Bangkok,530,Shattering,Shattering,Lost,
Thailand,Bangkok,531,Shattering,Shattering,Expanding,
Thailand,Bangkok,531,Shattering,Clearing,Lost,
Thailand,Bangkok,531,Shattering,Shattering,Lost,
Thailand,Bangkok,532,Shattering,Lost,Lost,
Thailand,Bangkok,535,Shattering,Expanding,Expanding,
Thailand,Bangkok,535,Shattering,Shattering,Expanding,
Thailand,Bangkok,535,Shattering,Lost,Lost,
Thailand,Bangkok,535,Shattering,Lost,Lost,
Thailand,Bangkok,535,Shattering,Lost,Lost,
Thailand,Bangkok,535,Shattering,Lost,Lost,
Thailand,Bangkok,535,Shattering,Clearing,Lost,
Thailand,Bangkok,535,Shattering,Expanding,Lost,
Thailand,Bangkok,535,Shattering,Shattering,Lost,
Thailand,Bangkok,537,Displacing,Clearing,Lost,
Thailand,Bangkok,538,Nibbling,Nibbling,Displacing,
Thailand,Bangkok,539,Displacing,Displacing,Displacing,
Thailand,Bangkok,541,Shattering,Lost,Lost,YES
Thailand,Bangkok,544,Displacing,Stabilizing,Clearing,
Thailand,Bangkok,545,Clearing,Lost,Lost,
Thailand,Bangkok,546,Displacing,Lost,Lost,
Thailand,Bangkok,548,Shattering,Lost,Lost,
Thailand,Bangkok,548,Shattering,Lost,Lost,
Thailand,Bangkok,549,Shattering,Expanding,Expanding,
Thailand,Bangkok,549,Shattering,Nibbling,Expanding,
Thailand,Bangkok,549,Shattering,Stabilizing,Expanding,
Thailand,Bangkok,549,Shattering,Lost,Lost,
Thailand,Bangkok,549,Shattering,Lost,Lost,
Thailand,Bangkok,549,Shattering,Lost,Lost,
Thailand,Bangkok,549,Shattering,Lost,Lost,
Thailand,Bangkok,549,Shattering,Lost,Lost,
Thailand,Bangkok,550,Expanding,Clearing,Displacing,
Thailand,Bangkok,553,Shattering,Nibbling,Expanding,YES
Thailand,Bangkok,554,Nibbling,Nibbling,Nibbling,
Thailand,Bangkok,555,Shattering,Displacing,Expanding,YES
Thailand,Bangkok,555,Shattering,Lost,Lost,YES
Thailand,Bangkok,555,Shattering,Lost,Lost,YES
Thailand,Bangkok,555,Shattering,Lost,Lost,YES
Thailand,Bangkok,555,Shattering,Lost,Lost,YES
Thailand,Bangkok,555,Shattering,Shattering,Nibbling,YES
Thailand,Bangkok,556,Displacing,Stabilizing,Displacing,YES
Thailand,Bangkok,557,Nibbling,Displacing,Expanding,
Thailand,Bangkok,558,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,559,Expanding,Nibbling,Shattering,
Thailand,Bangkok,561,Clearing,Stabilizing,Clearing,
Thailand,Bangkok,562,Clearing,Stabilizing,Displacing,
Thailand,Bangkok,564,Shattering,Expanding,Lost,
Thailand,Bangkok,566,Clearing,Expanding,Expanding,
Thailand,Bangkok,568,Clearing,Clearing,Lost,
Thailand,Bangkok,571,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,573,Shattering,Nibbling,Lost,
Thailand,Bangkok,575,Shattering,Shattering,Displacing,
Thailand,Bangkok,575,Shattering,Shattering,Displacing,
Thailand,Bangkok,575,Shattering,Shattering,Expanding,
Thailand,Bangkok,575,Shattering,Lost,Lost,
Thailand,Bangkok,575,Shattering,Lost,Lost,
Thailand,Bangkok,575,Shattering,Clearing,Lost,
Thailand,Bangkok,575,Shattering,Displacing,Lost,
Thailand,Bangkok,575,Shattering,Nibbling,Lost,
Thailand,Bangkok,575,Clearing,Shattering,Lost,
Thailand,Bangkok,578,Expanding,Stabilizing,Nibbling,
Thailand,Bangkok,579,Displacing,Clearing,Lost,
Thailand,Bangkok,580,Clearing,Clearing,Lost,
Thailand,Bangkok,583,Clearing,Lost,Lost,
Thailand,Bangkok,584,Expanding,Lost,Lost,
Thailand,Bangkok,585,Displacing,Clearing,Lost,
Thailand,Bangkok,586,Shattering,Nibbling,Expanding,
Thailand,Bangkok,586,Shattering,Lost,Lost,
Thailand,Bangkok,586,Shattering,Lost,Lost,
Thailand,Bangkok,587,Displacing,Displacing,Clearing,
Thailand,Bangkok,592,Shattering,Displacing,Lost,YES
Thailand,Bangkok,594,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,595,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,598,Displacing,Clearing,Displacing,
Thailand,Bangkok,599,Displacing,Lost,Lost,
Thailand,Bangkok,600,Shattering,Expanding,Clearing,
Thailand,Bangkok,600,Shattering,Shattering,Clearing,
Thailand,Bangkok,600,Shattering,Nibbling,Displacing,
Thailand,Bangkok,600,Shattering,Shattering,Displacing,
Thailand,Bangkok,600,Shattering,Nibbling,Expanding,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Lost,Lost,
Thailand,Bangkok,600,Shattering,Clearing,Shattering,
Thailand,Bangkok,600,Shattering,Expanding,Shattering,
Thailand,Bangkok,600,Shattering,Expanding,Lost,
Thailand,Bangkok,600,Shattering,Shattering,Lost,
Thailand,Bangkok,600,Shattering,Shattering,Lost,
Thailand,Bangkok,600,Shattering,Shattering,Lost,
Thailand,Bangkok,600,Shattering,Shattering,Lost,
Thailand,Bangkok,600,Shattering,Shattering,Lost,
Thailand,Bangkok,601,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,602,Shattering,Nibbling,Nibbling,
Thailand,Bangkok,602,Shattering,Nibbling,Shattering,
Thailand,Bangkok,603,Shattering,Displacing,Clearing,
Thailand,Bangkok,607,Clearing,Nibbling,Clearing,
Thailand,Bangkok,610,Displacing,Clearing,Expanding,
Thailand,Bangkok,614,Nibbling,Expanding,Displacing,
Thailand,Bangkok,618,Shattering,Clearing,Lost,YES
Thailand,Bangkok,618,Shattering,Expanding,Lost,YES
Thailand,Bangkok,620,Nibbling,Shattering,Shattering,
Thailand,Bangkok,623,Expanding,Clearing,Expanding,
Thailand,Bangkok,624,Nibbling,Nibbling,Displacing,
Thailand,Bangkok,625,Displacing,Shattering,Expanding,
Thailand,Bangkok,630,Clearing,Displacing,Displacing,
Thailand,Bangkok,630,Shattering,Lost,Lost,
Thailand,Bangkok,633,Shattering,Displacing,Clearing,
Thailand,Bangkok,633,Shattering,Lost,Lost,
Thailand,Bangkok,633,Shattering,Lost,Lost,
Thailand,Bangkok,633,Shattering,Lost,Lost,
Thailand,Bangkok,633,Shattering,Lost,Lost,
Thailand,Bangkok,634,Displacing,Displacing,Lost,
Thailand,Bangkok,635,Shattering,Nibbling,Displacing,
Thailand,Bangkok,635,Shattering,Clearing,Expanding,
Thailand,Bangkok,635,Shattering,Lost,Lost,
Thailand,Bangkok,636,Nibbling,Displacing,Clearing,
Thailand,Bangkok,640,Expanding,Shattering,Clearing,
Thailand,Bangkok,644,Expanding,Displacing,Clearing,
Thailand,Bangkok,645,Expanding,Nibbling,Lost,
Thailand,Bangkok,647,Shattering,Nibbling,Displacing,
Thailand,Bangkok,647,Shattering,Clearing,Expanding,
Thailand,Bangkok,647,Shattering,Lost,Lost,
Thailand,Bangkok,647,Shattering,Lost,Lost,
Thailand,Bangkok,647,Shattering,Lost,Lost,
Thailand,Bangkok,647,Shattering,Lost,Lost,
Thailand,Bangkok,647,Shattering,Lost,Lost,
